timestamp,Binance_ALGOUSDT,round,ALGOFI_ALGO_USDC_[ALGO],ALGOFI_ALGO_USDC_[USDC],ALGOFI_ALGO_USDT_[ALGO],ALGOFI_ALGO_USDT_[USDT],HUMBLESWAP_ALGO_USDC_[ALGO],HUMBLESWAP_ALGO_USDC_[USDC],HUMBLESWAP_ALGO_USDT_[ALGO],HUMBLESWAP_ALGO_USDT_[USDT],HUMBLESWAP_ALGO_goUSD_[ALGO],HUMBLESWAP_ALGO_goUSD_[goUSD],PACT_ALGO_USDC_[ALGO],PACT_ALGO_USDC_[USDC],PACT_ALGO_USDT_[ALGO],PACT_ALGO_USDT_[USDT],TINYMAN(v1.1)_ALGO_USDC_[ALGO],TINYMAN(v1.1)_ALGO_USDC_[USDC],TINYMAN(v1.1)_ALGO_USDT_[ALGO],TINYMAN(v1.1)_ALGO_USDT_[USDT],TINYMAN(v2)_ALGO_USDC_[ALGO],TINYMAN(v2)_ALGO_USDC_[USDC]
1682453480337,0.1853540514801370,28626966,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453484496,0.1853540514801370,28626967,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453491799,0.1853540514801370,28626969,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453495884,0.1853540514801370,28626970,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453503206,0.1853540514801370,28626972,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453510533,0.1853540514801370,28626974,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453518163,0.1853630361499036,28626976,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453532527,0.1853630361499036,28626980,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453544332,0.1853704927555621,28626983,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453550978,0.1853704927555621,28626985,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453554883,0.1853704927555621,28626986,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453559061,0.1853704927555621,28626987,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177963.64873,12256434.8374
1682453566036,0.1851830728853874,28626989,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453569145,0.1851830728853874,28626990,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453591218,0.1850595864916680,28626996,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453596083,0.1850595864916680,28626997,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453607576,0.1850595864916680,28627000,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453618999,0.1852823135275172,28627003,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453630230,0.1852823135275172,28627006,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453640674,0.1852859849415008,28627009,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453644824,0.1852859849415008,28627010,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453651844,0.1852859849415008,28627012,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453655759,0.1852859849415008,28627013,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453658739,0.1852859849415008,28627014,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453663066,0.1853849869581859,28627015,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92691.11564,17917.54028,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453689324,0.1853849869581859,28627022,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453696283,0.1853819223673762,28627024,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453711897,0.1853819223673762,28627028,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453737950,0.1853134766577581,28627035,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453744884,0.1853134766577581,28627037,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453756269,0.1852422792389153,28627040,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453763245,0.1852422792389153,28627042,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805652.75167,1442806.92852,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66177972.39477,12256433.22517
1682453766505,0.1852422792389153,28627043,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66159281.91232,12259900.53164
1682453770474,0.1852422792389153,28627044,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,390558.13846,72294.86299,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66159281.91232,12259900.53164
1682453778552,0.1853430955056308,28627046,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66159281.91232,12259900.53164
1682453788342,0.1853430955056308,28627049,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66159281.91232,12259900.53164
1682453793125,0.1853430955056308,28627050,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66159281.91232,12259900.53164
1682453808066,0.1852997393980003,28627054,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453815988,0.1852997393980003,28627056,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453819036,0.1852997393980003,28627057,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453825239,0.1852997393980003,28627059,807514.31081,148898.41497,30107.6905,5527.84416,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453834114,0.1852306301270565,28627061,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453839911,0.1852306301270565,28627063,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453848105,0.1852306301270565,28627065,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453852398,0.1852306301270565,28627066,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453856460,0.1852570657758647,28627067,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453866248,0.1852570657758647,28627070,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453878398,0.1852570657758647,28627073,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453882638,0.1852570657758647,28627074,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389753.52677,72443.86327,92357.47632,17979.01763,7805392.54061,1442855.18197,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66161994.45307,12259400.24227
1682453889920,0.1853652884724827,28627076,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66164911.57117,12258862.26756
1682453897253,0.1853652884724827,28627078,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66164911.57117,12258862.26756
1682453904624,0.1853652884724827,28627080,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66164911.57117,12258862.26756
1682453908659,0.1853652884724827,28627081,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66164911.57117,12258862.26756
1682453919354,0.1854000321041753,28627084,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66164911.57117,12258862.26756
1682453926730,0.1854000321041753,28627086,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66164911.57117,12258862.26756
1682453936778,0.1855102117599168,28627089,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682453955054,0.1855102117599168,28627094,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682453975212,0.1856002064419640,28627099,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682453982712,0.1856002064419640,28627101,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682453989154,0.1855957181555489,28627103,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682453993847,0.1855957181555489,28627104,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682454001216,0.1855957181555489,28627106,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682454008431,0.1855957181555489,28627108,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145799.7727,12262409.05436
1682454016256,0.1856383045739019,28627110,807514.31081,148898.41497,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145899.7727,12262390.60247
1682454033278,0.1856383045739019,28627115,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145899.7727,12262390.60247
1682454038250,0.1856395989566567,28627116,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66145899.7727,12262390.60247
1682454044364,0.1856395989566567,28627118,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454048997,0.1856395989566567,28627119,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7805603.34146,1442816.3251,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454056504,0.1856395989566567,28627121,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454064056,0.1856648050596924,28627123,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454074455,0.1856648050596924,28627126,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454079068,0.1856648050596924,28627127,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454085934,0.1856648050596924,28627129,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454089137,0.1856648050596924,28627130,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454101440,0.1857328819007273,28627133,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454108322,0.1857328819007273,28627135,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454123809,0.1857461758751190,28627139,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454130869,0.1857461758751190,28627141,807125.57018,148970.43058,30082.6156,5532.46398,3000963.34957,592048.47942,389935.11281,72410.4058,92357.47632,17979.01763,7801026.82036,1443665.47555,217.01642,39.10252,5501943.35116,1050294.0211,377569.3534,72364.23682,66120984.2216,12267017.45124
1682454160171,0.1857607440650577,28627149,806975.57018,148998.23725,30082.6156,5532.46398,2999454.1986,592328.45856,389935.11281,72410.4058,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377569.3534,72364.23682,66097114.57952,12271453.3834
1682454171821,0.1857628829306054,28627152,806975.57018,148998.23725,30082.6156,5532.46398,2999454.1986,592328.45856,389935.11281,72410.4058,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377569.3534,72364.23682,66097114.57952,12271453.3834
1682454178857,0.1857628829306054,28627154,806975.57018,148998.23725,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377569.3534,72364.23682,66097114.57952,12271453.3834
1682454183166,0.1857628829306054,28627155,806975.57018,148998.23725,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377569.3534,72364.23682,66097114.57952,12271453.3834
1682454190239,0.1857628829306054,28627157,806975.57018,148998.23725,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377569.3534,72364.23682,66097114.57952,12271453.3834
1682454197884,0.1857628829306054,28627159,806975.57018,148998.23725,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377569.3534,72364.23682,66097114.57952,12271453.3834
1682454205600,0.1858889689706144,28627161,806825.57018,149026.05429,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66097114.57952,12271453.3834
1682454211828,0.1858889689706144,28627163,806825.57018,149026.05429,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66097114.57952,12271453.3834
1682454216422,0.1858889689706144,28627164,806825.57018,149026.05429,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7799467.82033,1443954.96793,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66097114.57952,12271453.3834
1682454234079,0.1858918216029502,28627169,806825.57018,149026.05429,29994.81469,5548.70141,2999454.1986,592328.45856,389700.09032,72453.97612,92357.47632,17979.01763,7797908.8203,1444244.57626,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66072167.54743,12276093.01447
1682454249967,0.1858918216029502,28627173,805945.16079,149189.60426,29994.81469,5548.70141,2997084.65266,592768.71295,389700.09032,72453.97612,92357.47632,17979.01763,7797908.8203,1444244.57626,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66072167.54743,12276093.01447
1682454257330,0.1859715353288511,28627175,805945.16079,149189.60426,29994.81469,5548.70141,2997084.65266,592768.71295,389700.09032,72453.97612,92357.47632,17979.01763,7797908.8203,1444244.57626,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66072167.54743,12276093.01447
1682454268770,0.1859715353288511,28627178,805945.16079,149189.60426,29994.81469,5548.70141,2997084.65266,592768.71295,389700.09032,72453.97612,92357.47632,17979.01763,7797908.8203,1444244.57626,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66072167.54743,12276093.01447
1682454276159,0.1860085757808994,28627180,805945.16079,149189.60426,29994.81469,5548.70141,2997084.65266,592768.71295,389700.09032,72453.97612,92357.47632,17979.01763,7797908.8203,1444244.57626,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66072167.54743,12276093.01447
1682454283369,0.1860085757808994,28627182,805945.16079,149189.60426,29994.81469,5548.70141,2997084.65266,592768.71295,389700.09032,72453.97612,92357.47632,17979.01763,7797908.8203,1444244.57626,217.01642,39.10252,5499443.35116,1050760.65309,377069.3534,72456.83825,66072167.54743,12276093.01447
