round,group_id,sender,receiver,application-id,amount_send,asset_id_send,amount_received,asset_id_received
28626525,m/CImdzFh4rb+ZS0qnAjb5t7jh9cJ3vMxCC9qntsOsI=,KBMI42F7XM6BB5ONLWGERKIG6CDRWQNACVME5HS5ZGDHOVP5GP5KZZAABI,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,389600000,31566704,2122440247,0
28626617,rlPoFvZVazNM0w/CtlyB8s/I6F+3tNaeoZDO1OamHJY=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,28416710,0,5186634,31566704
28626697,6vMVzv4Z2IzM05sa1s14EvPw/lMeUGCVscI+ujvO0Eo=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,GDYG6XTPH6TZWZELPO23LAZZFTFCOSFZI57VKY7KYZWESXIQUELIAZ4ENM,635846127,3808458,465865291,13911,386192725
28626746,lRVRnnZdsPWudTcNCemOON/jIoX4BZTk0hfMJzFDl54=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,6NXX7RGJFLEI3HEQEZXDP73SMQKAPWS4N7CEQJ4IEVONUWYWJLT4NM5QQM,607660059,2349455,0,23743,386195940
28626751,dRihNB1xa4E/pUjZBtU8evbw1z4Hme46r8N7+anhSiQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,354535903,31566704,695448,31566704
28626751,U5zqsvnXZUJfQh4PFfpLs3jERkqQcEtv5RYfc1wjXdU=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,306318223,31566704,267854,31566704
28626751,UzJtswqNccFG8m96a137Y8hEG5N3SyDbC5+2ZOalgzw=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,48139563,0,8799444,31566704
28626751,aB+7WZgx6NQGv880F9RFJYehooAWWu+IWALaqTBEE00=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,16050040,0,2933762,31566704
28626809,GHJFCTuEmfpy6JMvNXMO9xFpeCvqAuDWdDxLcSUQ1BI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27711452,31566704,150902844,0
28626810,rgGaZb2ZLIKZpbyHbZKVdXE79KOI7t4G4blONU32xMM=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46210882,31566704,251439962,0
28626811,FkIwjrDCfgdYIJhBC59GskcuRwEQ5PkorGpVJwflAHg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,45966250,31566704,249927167,0
28626812,jUcRrWeiDCSsuAm9xS74UpYMD5N3k35mhUA/TdtXn08=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27741606,31566704,150638288,0
28626812,zbP8gYhbikfyBEf0JeHIXomIZlAndv6QbITdjzg9c00=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,28890822,0,5291134,31566704
28626812,RKyh+P0UBoHtaTXvu+TaEvo/vdMIkCf1d6Dk9WJCU44=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46236010,31566704,251415090,0
28626812,oYeEtohHp7rubK4tPHBJHwEU4oHTRA+dIpszRd6fsmc=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,GDYG6XTPH6TZWZELPO23LAZZFTFCOSFZI57VKY7KYZWESXIQUELIAZ4ENM,635846127,4086554,465865291,14894,386192725
28626812,rURNHpo1OAc7qHW33lR//BBqtATsrK2yfCJE9WN82gk=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,112635589,0,20617251,31566704
28626812,yqK5529SxKuDxeYZ8YPYnMZVo1fdmXNeFLbGBVUAWek=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,200559718,31566704,347676,31566704
28626812,Uhe6KA1EFtyFcJYZ8zvK60g22C6MG2RC60762n384SY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,54015329,31566704,82322,31566704
28626812,A0ElTQy5sPx4ISc2Y4TW1YsyDWkYDRMIj9Pq3k0mCGU=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,17712041,31566704,25948,31566704
28626812,xYXnVMSXpgXspWGnl/hxeAXWmlCYHkAR93BlrhaD0BY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,115828271,31566704,156980,31566704
28626812,nDdtfe/Ug5KYgINqZxIgA4d5aXtkuWBoeM0SkZJfuCQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46261138,31566704,251390109,0
28626812,oxgyIZ44SAgR29V2oWq/N3Gp2NUvAojtH8a2wS59wDc=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,81952634,31566704,97731,31566704
28626813,1ykEOS7C6sXPWz6KRYHj+OdcC2VW48omhzbO0Zp0wEY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,134522029,31566704,136464,31566704
28626813,Z10rX7VIzCAj9KoPODo1LOgFsYxg6kxc23S2QfbBggY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,134522029,31566704,106671,31566704
28626813,xHdZzdsdJYJ4sk317+2HZHXrZs6FUPS10ERVBD1o/rg=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27771760,31566704,150790958,0
28626813,1HAbLUXujRS/yaFuMCcN2KASN1/fgS1VT2UEISURjiE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,259781344,31566704,262671,31566704
28626813,gMtvu+is+ogUB7vpPWc42v1mZwzZhBq3n8itWe1xClA=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,26713154,0,4892688,31566704
28626814,dWZDyzbgm2azaPBm0NtPuki63LU3am1S7I048elqlmk=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,54541308,0,9989474,31566704
28626820,iynepjpL8f3Yaz9qnt/b33yoBICninQwyIYRPNVRVXc=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46311395,31566704,251400754,0
28626820,qSrGiL3BJiWZrG+IRu/k0dK8myhWWG7H2oqGoXwmZ2s=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,57905507,31566704,107582,31566704
28626823,rjWIDcG0UjDXF5bnzmGBfy9UmF95VKmJmyLVXB+WBoQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46361652,31566704,251411024,0
28626823,SLeBQThwtj7sPaGluAHmm1a7kMJngmhXKSYMiqoEXPA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27816991,31566704,150862652,0
28626823,MQ0Cvc/6B48Wij+OfMyMigf3faOI0YBpcyjxBX1h8YY=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,30906646,0,5667220,31566704
28626823,ZThwCDC62lnGd/rpUBHTCYX0gVHEGuJ1UfctXHjwRKE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,601950910,31566704,877557,31566704
28626823,goViD0q7+qUdN87U7EW49nwuJorYJ9MMQtHl/Br1zbI=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,6913570,0,1268110,31566704
28626823,MFwNgX7lTNN940+/fBZDz8yQPoUd2YSNFtWr2x46RF0=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,39550038,0,7254352,31566704
28626823,s1b0Fz0kgchBa8BhFR3/ortvyhpZO1TvqjjMOqAxzdA=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,L3PR2CN5Z4ZV4JYZLUTXU6VXTDTWHGQ2F3QP4ILUVT57SIJNZRDHEYEE6M,1087572681,7143840,793124631,4622,386192725
28626825,1BJMP7T0sgaqbZgMsOaVyUTq86uVY4iyv5b206OVJY4=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,74554530,0,13674714,31566704
28626825,FmBxgePpnlolrg3SpN5Z6NHQbM7H7b674Gq6x9pdDSI=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46386780,31566704,251385456,0
28626825,vFqmy0DCPc6NsaMjuHPOgvkPKtywJ7p+1BaniSaoStw=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,GDYG6XTPH6TZWZELPO23LAZZFTFCOSFZI57VKY7KYZWESXIQUELIAZ4ENM,635846127,4338613,465865291,15775,386192725
28626825,xsbtafCsydXraH81V0ZtRriqZWmR7xEv5akQ6I01i40=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,55924568,31566704,84060,31566704
28626835,uhWJhTg7Ca6z8HdzS4CaD7fuoP/wm6asHPPQli4JHvw=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,5307013,0,973872,31566704
28626835,dAX5A3Itfwcc8vLZjEbKCbL/AIMNUW4pq0nT3ee5c5E=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,2078077,0,381410,31566704
28626835,f4FlBB3335gVYrJLY4SMBEsj76x6aaSuCrdCGf8QXOE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,173166238,31566704,252776,31566704
28626836,/Jd5Q0W+xoKbX1NkW6i6/qlUpSoJpzBNMhHKVUjHcbo=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27847145,31566704,150887688,0
28626837,Xp+XcxT+6oCaIk3nZk1b76fxMam4CtSPPsJ+LcExe/Y=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,2585093,0,474667,31566704
28626843,cKF8tbZ9+6y2Zqev+VXTU8aVBgvyHnwPlONrGNk8BcY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,17344734,31566704,93886131,0
28626843,6HmIoSck3sbM7RF4DSQYvOzKrlnAg7ksYZJfuJZM8Q0=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,14191670,0,2606358,31566704
28626843,VtM0i04otBDKxEIPUzF3k93Oyy9doTfAIMjp3wU4XnA=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,18474081,312769,100301781,0
28626843,owAqdEqsRtoafXGN2I37dZ031h/EMtbatWC3nO8ZKXE=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,29092302,31566704,157430094,0
28626844,rRWJqp3eyIG7hDMuzEMwW+062UQ+qBsZsVfAwS+fcKQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,271003688,31566704,503493,31566704
28626846,9QPf9frFZhLHKkRT+rHmLgbzTo78YGyoHglJH4Z4ch4=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,387903428,31566704,720464,31566704
28626846,oAV47A+03I8I0FWmCJGInKOKvz6DXudCatQSVlN9Tuc=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,5576301,0,1025013,31566704
28626846,fBKvy1K8zl3dsiyHp7Wi2S5C9dT+cjaDScsIYtddnUs=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22484840,0,4133056,31566704
28626848,rB/j4S1eWRR13NL2Lq2skkhaBJfXNX0rdc9aQv9LN1I=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,11933449,0,2193538,31566704
28626850,qEK49lDXzfyd+Y5L92uL9VngZyOxfaGnpndQZkIwpXc=,TZ3U7KHVHWPM34BJKIWKSSBRNS3LDJGSLHY2DIZVP7EJV5OKOJ5ZJW76FA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,8822956,0,1621780,31566704
28626852,pLTQ9vJ+aZEBpyWbWdeDKxJF93FbRihTU5FqqCpd6pM=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,BKUYL5KGDTLRMMSX25BJHL4F6VXFCDSTMB3HTXWHYG2HC2T2YXZIK4U2SA,607663981,1459565,0,971,386192725
28626884,ZVO1IfN0q3jjY1zNQa/npd1kWVxir2+KB6c+CkoDj/c=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27877299,31566704,150876920,0
28626884,ouQZ+Fh6XpFWIjvr53bly/GusGpCIu3ZnQIxaKbjJaI=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,60462404,0,11113702,31566704
28626890,I6h6Q8pgyiUchljXqGgoFRemCVLk6f7kcVH1XvdJW/I=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,46512421,31566704,251464693,0
28626890,u9OVYHJUjBXsaplFz81Dz4V8YmCAoVXE5/l6er9SA+g=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,6423334,0,1181350,31566704
28626890,LAp1QFtdRO2t97Vl0FUr0xC6tUKEjli8QzQAJZxkwWQ=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,27907452,31566704,150865883,0
28626890,R2oWp7yd7rNrOcGt+jLXN/SQRvMZx4ZQbnnNX4ecHp8=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,10031076,0,1845446,31566704
28626890,6S0MTjGcOrbZsC08Bx1Q5zBTyDjqoB+hfAE6rhkf+nY=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,279522179,31566704,526196,31566704
